CustomerID,Recency,Frequency,Monetary,Cluster
CUST104977,102,5,1959.34,2
CUST104978,33,14,3300.57,3
CUST104979,139,7,2053.52,2
CUST104980,261,3,208.86,0
CUST104981,335,1,385.03,0
CUST104982,24,15,5246.3,1
CUST104983,74,12,3942.64,3
CUST104984,49,15,3299.86,3
CUST104985,30,12,5283.02,3
CUST104986,12,12,3645.04,1
CUST104987,125,11,2580.26,2
CUST104988,57,10,2925.22,3
CUST104989,289,5,1580.09,2
CUST104990,5,22,7436.42,1
CUST104991,21,18,6901.25,1
CUST104992,287,3,1438.94,0
CUST104993,101,9,917.83,4
CUST104994,19,12,1814.01,3
CUST104995,102,7,2858.43,2
CUST104996,39,9,4348.16,3
CUST104997,28,10,3267.52,3
CUST104998,29,7,878.42,4
CUST104999,51,17,2479.53,3
CUST105000,26,6,3123.86,3
