CustomerID,Age,Gender,City,PreferredChannel,RecencyDays,PurchaseFrequency,MonetaryValue,TrueSegment
CUST102824,34,Male,Delhi,Store,340,3,2090.75,Lost
CUST102825,40,Female,Delhi,Store,197,2,1516.17,Lost
CUST102826,37,Female,Chennai,Mobile App,99,8,2284.81,At Risk
CUST102827,43,Male,Pune,Online,79,4,2941.84,Potential Loyalists
CUST102828,35,Female,Hyderabad,Mobile App,23,13,2459.58,Loyal
CUST102829,18,Female,Chennai,Store,115,9,1912.79,At Risk
CUST102830,18,Female,Noida,Store,92,10,5510.32,At Risk
CUST102831,38,Male,Bengaluru,Online,38,14,5530.73,Loyal
CUST102832,18,Male,Kolkata,Online,60,12,3552.13,Potential Loyalists
CUST102833,24,Female,Chennai,Mobile App,91,9,1698.32,Potential Loyalists
CUST102834,28,Female,Pune,Online,234,4,208.1,Lost
CUST102835,18,Male,Bengaluru,Online,145,10,2372.24,At Risk
CUST102836,43,Female,Hyderabad,Online,152,8,2523.1,At Risk
CUST102837,32,Female,Bengaluru,Online,169,6,2645.42,At Risk
CUST102838,38,Female,Noida,Mobile App,51,16,5903.96,Loyal
CUST102839,21,Male,Mumbai,Store,29,9,4553.33,Loyal
CUST102840,18,Female,Chennai,Store,30,23,3924.47,Champions
CUST102841,29,Male,Kolkata,Store,166,10,3341.9,At Risk
CUST102842,35,Female,Pune,Store,106,6,600.81,Potential Loyalists
CUST102843,18,Male,Delhi,Mobile App,59,7,2047.51,Potential Loyalists
CUST102844,34,Male,Pune,Store,70,17,2684.33,Loyal
CUST102845,39,Female,Kolkata,Online,31,12,2542.15,Loyal
CUST102846,31,Male,Chennai,Mobile App,22,9,3249.26,Potential Loyalists
CUST102847,31,Female,Kolkata,Mobile App,14,12,2737.0,Loyal
CUST102848,57,Male,Hyderabad,Online,7,19,2909.2,Champions
CUST102849,48,Male,Hyderabad,Store,117,7,1352.05,At Risk
CUST102850,54,Female,Kolkata,Online,68,13,1171.98,Loyal
CUST102851,29,Male,Chennai,Online,10,13,3626.42,Loyal
CUST102852,19,Female,Delhi,Online,58,9,3619.0,Potential Loyalists
CUST102853,25,Female,Pune,Online,99,7,1921.11,At Risk
CUST102854,22,Female,Bengaluru,Mobile App,40,8,4276.67,Loyal
CUST102855,39,Male,Kolkata,Online,125,9,1396.51,At Risk
CUST102856,18,Male,Noida,Online,343,3,126.49,Lost
CUST102857,18,Male,Kolkata,Mobile App,225,13,2624.98,At Risk
CUST102858,34,Female,Pune,Store,25,6,1880.1,Potential Loyalists
CUST102859,18,Male,Hyderabad,Online,224,9,1285.47,At Risk
CUST102860,45,Male,Chennai,Mobile App,90,9,2162.13,Potential Loyalists
CUST102861,34,Female,Mumbai,Mobile App,45,10,1511.63,Potential Loyalists
CUST102862,27,Female,Bengaluru,Mobile App,20,4,3703.21,Potential Loyalists
CUST102863,21,Male,Kolkata,Online,25,10,978.2,Loyal
CUST102864,49,Male,Kolkata,Online,32,27,8884.96,Champions
CUST102865,18,Female,Hyderabad,Online,65,5,1374.76,Potential Loyalists
CUST102866,38,Male,Bengaluru,Store,5,26,2909.59,Champions
CUST102867,34,Female,Bengaluru,Online,117,9,1554.12,Potential Loyalists
CUST102868,40,Female,Hyderabad,Online,71,4,1300.26,Potential Loyalists
CUST102869,52,Other,Mumbai,Online,347,3,2782.77,Lost
CUST102870,46,Female,Noida,Online,33,26,7106.12,Champions
CUST102871,35,Male,Kolkata,Online,147,6,2288.42,At Risk
CUST102872,44,Female,Kolkata,Mobile App,82,10,941.88,Potential Loyalists
CUST102873,18,Male,Kolkata,Store,3,27,5874.65,Champions
CUST102874,38,Male,Hyderabad,Mobile App,45,21,4189.48,Loyal
CUST102875,34,Male,Delhi,Online,6,21,10860.53,Champions
CUST102876,36,Female,Mumbai,Online,64,15,2714.37,Loyal
CUST102877,30,Female,Chennai,Online,66,20,2711.37,Loyal
CUST102878,37,Female,Kolkata,Store,66,7,1296.31,Potential Loyalists
CUST102879,40,Female,Mumbai,Online,68,9,2697.21,Potential Loyalists
CUST102880,42,Male,Bengaluru,Store,28,27,6100.53,Champions
CUST102881,48,Male,Pune,Mobile App,44,13,3216.45,Loyal
CUST102882,32,Male,Mumbai,Mobile App,21,24,5556.61,Champions
CUST102883,26,Male,Chennai,Store,29,5,1619.32,Potential Loyalists
CUST102884,43,Other,Pune,Mobile App,10,12,4411.47,Loyal
CUST102885,33,Other,Mumbai,Online,87,6,1977.17,Potential Loyalists
CUST102886,24,Male,Mumbai,Store,26,9,4096.57,Loyal
CUST102887,30,Female,Noida,Mobile App,6,22,5063.34,Champions
CUST102888,44,Female,Hyderabad,Online,209,3,896.3,Lost
CUST102889,18,Female,Pune,Store,34,21,7083.26,Champions
CUST102890,35,Female,Pune,Store,21,25,4698.27,Champions
CUST102891,42,Female,Delhi,Online,31,26,10282.21,Champions
CUST102892,36,Female,Pune,Store,205,2,2025.11,Lost
CUST102893,27,Female,Mumbai,Store,106,6,877.73,Potential Loyalists
CUST102894,33,Female,Noida,Online,95,11,599.77,Potential Loyalists
CUST102895,39,Male,Noida,Online,339,1,914.01,Lost
CUST102896,39,Other,Mumbai,Store,31,18,10082.62,Champions
CUST102897,25,Female,Chennai,Store,185,4,129.71,Lost
CUST102898,27,Female,Bengaluru,Online,20,10,3228.65,Loyal
CUST102899,38,Male,Delhi,Mobile App,179,12,2512.67,At Risk
CUST102900,31,Female,Hyderabad,Mobile App,38,9,247.48,Potential Loyalists
CUST102901,24,Male,Bengaluru,Mobile App,26,14,1973.63,Loyal
CUST102902,32,Male,Delhi,Store,193,2,635.42,Lost
CUST102903,36,Male,Hyderabad,Mobile App,19,25,7307.36,Champions
CUST102904,46,Female,Bengaluru,Online,271,2,2624.52,Lost
CUST102905,27,Female,Pune,Store,13,13,2564.28,Loyal
CUST102906,39,Male,Hyderabad,Online,161,5,1228.21,At Risk
CUST102907,40,Female,Chennai,Store,267,1,834.79,Lost
CUST102908,35,Male,Mumbai,Online,2,20,5128.93,Champions
CUST102909,37,Female,Mumbai,Online,235,3,855.67,Lost
CUST102910,32,Female,Kolkata,Mobile App,103,4,1215.68,Potential Loyalists
CUST102911,29,Male,Pune,Mobile App,115,10,1449.43,At Risk
CUST102912,27,Female,Hyderabad,Online,10,28,9165.44,Champions
CUST102913,48,Male,Kolkata,Store,31,7,1781.83,Potential Loyalists
CUST102914,29,Female,Delhi,Online,228,7,1011.19,At Risk
CUST102915,41,Female,Bengaluru,Store,107,8,1186.13,Potential Loyalists
CUST102916,24,Female,Mumbai,Store,20,21,7061.75,Champions
CUST102917,28,Male,Mumbai,Store,69,13,1423.81,Loyal
CUST102918,25,Female,Chennai,Online,332,1,808.5,Lost
CUST102919,41,Male,Mumbai,Store,26,22,4474.9,Champions
CUST102920,34,Female,Mumbai,Online,121,10,1929.38,At Risk
CUST102921,29,Female,Bengaluru,Store,347,3,2549.87,Lost
CUST102922,40,Male,Noida,Store,28,22,3047.67,Champions
CUST102923,30,Female,Kolkata,Mobile App,32,11,2253.84,Loyal
CUST102924,33,Female,Mumbai,Store,153,14,2056.64,At Risk
CUST102925,33,Male,Delhi,Online,10,25,5623.89,Champions
CUST102926,30,Female,Mumbai,Online,99,7,4327.31,Potential Loyalists
CUST102927,41,Male,Hyderabad,Mobile App,97,5,2293.78,At Risk
CUST102928,31,Male,Kolkata,Store,84,6,2222.71,Potential Loyalists
CUST102929,45,Male,Chennai,Store,72,12,969.58,Loyal
CUST102930,56,Female,Kolkata,Online,149,11,1858.72,At Risk
CUST102931,29,Other,Noida,Online,21,5,634.8,Potential Loyalists
CUST102932,28,Male,Mumbai,Mobile App,64,10,4327.68,Loyal
CUST102933,30,Male,Noida,Mobile App,96,8,987.23,Potential Loyalists
CUST102934,25,Male,Bengaluru,Online,203,3,1401.14,Lost
CUST102935,32,Female,Hyderabad,Online,138,7,4276.56,At Risk
CUST102936,30,Female,Hyderabad,Store,94,7,1764.9,Potential Loyalists
CUST102937,41,Female,Mumbai,Store,36,16,3816.56,Loyal
CUST102938,34,Male,Bengaluru,Mobile App,24,21,9580.82,Champions
CUST102939,34,Female,Mumbai,Online,28,11,2995.19,Loyal
CUST102940,23,Female,Pune,Online,18,25,4317.29,Champions
CUST102941,28,Male,Hyderabad,Store,198,3,1382.05,Lost
CUST102942,30,Male,Hyderabad,Online,46,14,3451.58,Loyal
CUST102943,39,Male,Chennai,Store,110,11,3019.65,At Risk
CUST102944,18,Female,Mumbai,Online,22,16,4040.05,Loyal
CUST102945,34,Female,Mumbai,Online,68,15,1377.32,Loyal
CUST102946,53,Female,Chennai,Store,25,7,2401.96,Potential Loyalists
CUST102947,28,Male,Bengaluru,Online,27,6,3245.07,Loyal
CUST102948,36,Male,Chennai,Mobile App,206,12,1337.46,At Risk
CUST102949,44,Male,Mumbai,Mobile App,296,6,283.59,Lost
CUST102950,53,Female,Noida,Store,232,2,784.88,Lost
CUST102951,30,Other,Pune,Online,4,27,3539.56,Champions
CUST102952,29,Female,Kolkata,Online,110,5,2200.7,At Risk
CUST102953,18,Male,Bengaluru,Store,25,24,4805.15,Champions
CUST102954,21,Male,Noida,Online,218,4,1795.79,Lost
CUST102955,40,Male,Noida,Store,117,8,874.12,Potential Loyalists
CUST102956,25,Male,Hyderabad,Mobile App,15,12,3170.94,Loyal
CUST102957,39,Male,Chennai,Mobile App,30,27,4750.74,Champions
CUST102958,19,Male,Hyderabad,Online,5,22,4325.41,Champions
CUST102959,18,Male,Bengaluru,Store,22,13,6500.72,Loyal
CUST102960,45,Male,Delhi,Store,228,3,576.87,Lost
CUST102961,18,Female,Mumbai,Store,230,9,1115.24,At Risk
CUST102962,20,Female,Chennai,Mobile App,208,3,1123.78,Lost
CUST102963,27,Female,Kolkata,Store,24,24,7638.62,Champions
CUST102964,28,Female,Mumbai,Store,85,4,2322.91,Potential Loyalists
CUST102965,40,Female,Chennai,Online,45,14,4052.8,Loyal
CUST102966,35,Female,Mumbai,Online,75,4,1158.06,Potential Loyalists
CUST102967,35,Male,Chennai,Mobile App,74,15,3816.66,Loyal
CUST102968,18,Male,Kolkata,Online,70,13,3824.03,Loyal
CUST102969,29,Female,Bengaluru,Online,72,4,1587.14,Potential Loyalists
CUST102970,35,Female,Pune,Store,29,6,2390.13,Loyal
CUST102971,18,Female,Noida,Mobile App,109,5,1269.59,Potential Loyalists
CUST102972,38,Female,Pune,Store,140,6,2818.56,At Risk
CUST102973,31,Female,Noida,Store,21,17,6205.87,Champions
CUST102974,45,Male,Hyderabad,Store,249,2,403.23,Lost
CUST102975,33,Female,Kolkata,Store,90,9,1697.56,Potential Loyalists
CUST102976,20,Female,Chennai,Online,113,11,2182.51,At Risk
CUST102977,32,Male,Delhi,Online,181,11,1555.8,At Risk
CUST102978,31,Male,Noida,Mobile App,150,9,1963.09,At Risk
CUST102979,63,Male,Kolkata,Store,222,11,3126.42,At Risk
CUST102980,52,Male,Noida,Store,247,3,271.97,Lost
CUST102981,40,Male,Bengaluru,Mobile App,28,9,990.7,Potential Loyalists
CUST102982,30,Female,Hyderabad,Online,21,17,1221.29,Loyal
CUST102983,48,Male,Chennai,Online,9,22,7249.36,Champions
CUST102984,29,Male,Kolkata,Store,58,6,1788.38,Potential Loyalists
CUST102985,34,Female,Kolkata,Store,6,33,7598.04,Champions
CUST102986,39,Female,Mumbai,Mobile App,70,13,5415.54,Loyal
CUST102987,35,Male,Bengaluru,Online,24,21,2482.0,Champions
CUST102988,22,Female,Bengaluru,Online,93,5,2384.14,Potential Loyalists
CUST102989,33,Female,Chennai,Store,56,12,1444.58,Loyal
CUST102990,22,Male,Delhi,Mobile App,91,5,1213.83,Potential Loyalists
CUST102991,21,Female,Bengaluru,Online,196,7,2441.25,At Risk
CUST102992,40,Male,Chennai,Store,283,4,1242.0,Lost
CUST102993,18,Male,Delhi,Online,36,12,4983.29,Loyal
CUST102994,42,Male,Hyderabad,Online,27,8,1107.6,Potential Loyalists
CUST102995,20,Female,Kolkata,Store,32,10,2930.51,Potential Loyalists
CUST102996,23,Male,Bengaluru,Mobile App,88,6,1410.11,Potential Loyalists
CUST102997,49,Male,Hyderabad,Mobile App,125,7,4116.38,At Risk
CUST102998,25,Male,Pune,Online,44,14,2978.57,Loyal
CUST102999,24,Male,Kolkata,Online,233,3,1026.33,Lost
CUST103000,46,Female,Bengaluru,Store,29,22,3866.5,Champions
CUST103001,36,Female,Mumbai,Store,343,3,293.02,Lost
CUST103002,49,Male,Delhi,Online,86,6,5155.95,Potential Loyalists
CUST103003,29,Male,Mumbai,Store,58,10,2549.38,Loyal
CUST103004,25,Female,Noida,Online,235,5,1481.22,At Risk
CUST103005,25,Female,Hyderabad,Mobile App,17,28,9547.13,Champions
CUST103006,23,Male,Chennai,Store,225,8,1899.78,At Risk
CUST103007,35,Other,Delhi,Store,99,10,2241.28,Potential Loyalists
CUST103008,35,Male,Bengaluru,Mobile App,12,32,9693.63,Champions
CUST103009,22,Female,Kolkata,Mobile App,25,27,6314.16,Champions
CUST103010,30,Male,Chennai,Mobile App,131,7,921.36,At Risk
CUST103011,36,Male,Pune,Store,41,13,2688.68,Loyal
CUST103012,31,Male,Bengaluru,Store,302,3,1545.97,Lost
CUST103013,49,Male,Pune,Online,214,6,975.82,At Risk
CUST103014,31,Female,Hyderabad,Store,148,5,2919.88,At Risk
CUST103015,43,Male,Kolkata,Online,72,16,4294.79,Loyal
CUST103016,38,Male,Delhi,Online,105,11,673.89,At Risk
CUST103017,26,Male,Noida,Store,359,3,1307.68,Lost
CUST103018,28,Male,Noida,Online,21,20,8399.01,Champions
CUST103019,33,Female,Bengaluru,Mobile App,14,21,3243.94,Loyal
CUST103020,28,Male,Delhi,Online,13,19,6861.16,Loyal
CUST103021,49,Male,Noida,Online,42,15,998.2,Loyal
CUST103022,26,Male,Kolkata,Store,166,4,2069.03,At Risk
CUST103023,28,Female,Mumbai,Online,68,7,643.25,Potential Loyalists
CUST103024,34,Female,Chennai,Store,23,9,1983.54,Potential Loyalists
CUST103025,30,Male,Kolkata,Mobile App,29,12,2999.26,Loyal
CUST103026,41,Male,Noida,Mobile App,28,21,7419.91,Champions
CUST103027,21,Female,Delhi,Mobile App,15,15,1277.66,Loyal
CUST103028,40,Female,Hyderabad,Online,356,3,2800.03,Lost
CUST103029,47,Female,Bengaluru,Store,20,6,2813.99,Potential Loyalists
CUST103030,44,Male,Chennai,Mobile App,27,11,6951.02,Loyal
CUST103031,43,Male,Chennai,Online,157,8,2022.92,At Risk
CUST103032,26,Male,Bengaluru,Mobile App,23,23,2724.6,Champions
CUST103033,41,Male,Kolkata,Online,19,14,1588.74,Loyal
CUST103034,39,Male,Pune,Store,68,13,2296.68,Loyal
CUST103035,36,Female,Bengaluru,Store,244,4,557.09,Lost
CUST103036,53,Male,Mumbai,Online,130,7,3274.67,At Risk
CUST103037,40,Female,Noida,Online,53,11,2279.73,Potential Loyalists
CUST103038,45,Male,Noida,Online,24,25,5077.31,Champions
CUST103039,44,Male,Delhi,Online,14,18,2891.25,Loyal
CUST103040,31,Male,Delhi,Store,185,8,2432.29,At Risk
CUST103041,18,Female,Kolkata,Mobile App,11,14,2313.58,Loyal
CUST103042,42,Male,Pune,Online,187,2,1184.78,Lost
CUST103043,18,Female,Kolkata,Online,201,12,1630.67,At Risk
CUST103044,35,Female,Hyderabad,Mobile App,56,5,1925.8,Potential Loyalists
CUST103045,30,Male,Kolkata,Mobile App,107,7,1197.57,At Risk
CUST103046,41,Female,Bengaluru,Store,195,1,1281.58,Lost
CUST103047,18,Female,Bengaluru,Store,52,6,1130.82,Potential Loyalists
CUST103048,19,Female,Mumbai,Online,144,8,2529.26,At Risk
CUST103049,51,Female,Noida,Online,344,2,222.21,Lost
CUST103050,28,Male,Hyderabad,Online,74,10,894.14,Loyal
CUST103051,33,Female,Noida,Store,202,4,2850.72,Lost
CUST103052,22,Female,Bengaluru,Online,33,18,5138.62,Champions
CUST103053,36,Male,Pune,Store,120,8,2485.56,At Risk
CUST103054,27,Female,Kolkata,Mobile App,138,6,840.71,At Risk
CUST103055,18,Male,Hyderabad,Online,61,7,1747.96,Potential Loyalists
CUST103056,22,Female,Mumbai,Mobile App,86,5,3111.58,Potential Loyalists
CUST103057,27,Female,Pune,Mobile App,115,6,2601.09,Potential Loyalists
CUST103058,18,Female,Hyderabad,Mobile App,3,20,3808.82,Champions
CUST103059,32,Female,Mumbai,Mobile App,62,16,2368.64,Loyal
CUST103060,30,Male,Kolkata,Store,53,9,2220.11,Loyal
CUST103061,20,Female,Kolkata,Store,116,4,1615.15,Potential Loyalists
CUST103062,25,Female,Delhi,Online,38,8,836.03,Potential Loyalists
CUST103063,29,Female,Kolkata,Store,54,14,1312.39,Loyal
CUST103064,23,Female,Mumbai,Store,301,6,640.47,Lost
CUST103065,37,Male,Delhi,Mobile App,43,17,2863.39,Loyal
CUST103066,46,Female,Pune,Online,34,3,1353.2,Potential Loyalists
CUST103067,34,Female,Bengaluru,Mobile App,115,8,727.14,Potential Loyalists
CUST103068,29,Female,Mumbai,Mobile App,11,18,3237.49,Loyal
CUST103069,50,Male,Mumbai,Online,184,7,1705.61,At Risk
CUST103070,50,Male,Kolkata,Online,90,12,1400.09,Potential Loyalists
CUST103071,35,Male,Noida,Store,16,25,9118.93,Champions
CUST103072,35,Female,Pune,Online,308,5,1113.94,Lost
CUST103073,42,Female,Mumbai,Online,121,6,1898.27,At Risk
CUST103074,41,Male,Pune,Mobile App,136,9,1990.75,At Risk
CUST103075,26,Male,Pune,Online,198,2,608.77,Lost
CUST103076,22,Male,Kolkata,Online,318,1,3421.34,Lost
CUST103077,35,Male,Kolkata,Online,41,11,1787.09,Loyal
CUST103078,31,Male,Bengaluru,Online,90,8,822.35,Potential Loyalists
CUST103079,19,Female,Mumbai,Mobile App,92,7,4581.94,Potential Loyalists
CUST103080,20,Female,Delhi,Mobile App,28,8,3429.42,Loyal
CUST103081,41,Male,Hyderabad,Store,39,19,3589.32,Loyal
CUST103082,33,Male,Hyderabad,Online,22,28,4957.38,Champions
CUST103083,30,Female,Chennai,Online,120,11,2700.23,At Risk
CUST103084,38,Female,Noida,Online,141,6,3259.53,At Risk
CUST103085,22,Female,Kolkata,Online,176,9,2986.55,At Risk
CUST103086,32,Male,Mumbai,Store,64,17,1181.33,Loyal
CUST103087,26,Male,Noida,Mobile App,50,16,3665.38,Loyal
CUST103088,21,Female,Delhi,Online,109,8,1183.98,Potential Loyalists
CUST103089,18,Male,Chennai,Online,71,5,582.5,Potential Loyalists
CUST103090,25,Male,Kolkata,Store,222,2,210.3,Lost
CUST103091,29,Male,Mumbai,Store,230,2,1361.03,Lost
CUST103092,31,Female,Delhi,Online,299,4,1488.87,Lost
CUST103093,18,Female,Noida,Store,183,3,776.18,Lost
CUST103094,41,Male,Pune,Store,338,2,307.43,Lost
CUST103095,38,Male,Delhi,Online,113,8,2089.09,Potential Loyalists
CUST103096,20,Female,Chennai,Online,10,26,2695.75,Champions
CUST103097,35,Male,Noida,Mobile App,31,32,11990.55,Champions
CUST103098,32,Female,Mumbai,Online,16,16,2769.36,Loyal
CUST103099,26,Male,Noida,Online,50,19,2710.98,Loyal
CUST103100,22,Female,Delhi,Mobile App,35,9,4031.18,Loyal
CUST103101,24,Female,Pune,Store,217,2,400.57,Lost
CUST103102,26,Female,Chennai,Online,43,12,1915.46,Loyal
CUST103103,18,Male,Bengaluru,Store,289,2,478.5,Lost
CUST103104,39,Female,Delhi,Online,115,4,2451.16,At Risk
CUST103105,19,Male,Kolkata,Mobile App,91,5,1038.45,At Risk
CUST103106,28,Female,Bengaluru,Mobile App,149,4,1423.13,At Risk
CUST103107,29,Female,Noida,Mobile App,23,15,3646.35,Loyal
CUST103108,37,Male,Hyderabad,Mobile App,102,14,1890.48,At Risk
CUST103109,18,Male,Pune,Store,23,18,2836.88,Loyal
CUST103110,38,Male,Mumbai,Online,321,4,548.74,Lost
CUST103111,31,Female,Hyderabad,Online,46,9,1222.65,Loyal
CUST103112,23,Male,Noida,Online,28,11,2502.93,Loyal
CUST103113,44,Female,Delhi,Online,144,9,2643.28,At Risk
CUST103114,34,Female,Noida,Store,101,9,2066.42,At Risk
CUST103115,51,Male,Chennai,Store,80,6,1105.78,Potential Loyalists
CUST103116,51,Female,Pune,Online,133,14,1726.11,At Risk
CUST103117,45,Male,Delhi,Store,16,21,4904.98,Champions
CUST103118,36,Male,Delhi,Mobile App,217,11,1866.1,At Risk
CUST103119,18,Male,Pune,Online,60,17,2027.03,Loyal
CUST103120,49,Male,Bengaluru,Online,19,14,1698.5,Loyal
CUST103121,18,Male,Pune,Mobile App,61,11,3945.9,Loyal
CUST103122,26,Male,Hyderabad,Online,53,21,2814.45,Loyal
CUST103123,43,Female,Delhi,Online,65,13,2001.37,Loyal
CUST103124,19,Female,Chennai,Store,103,6,324.76,Potential Loyalists
CUST103125,35,Male,Delhi,Online,14,17,2177.73,Loyal
CUST103126,35,Female,Delhi,Store,55,10,5732.11,Loyal
CUST103127,22,Female,Delhi,Online,97,10,3715.79,Potential Loyalists
CUST103128,26,Male,Bengaluru,Online,23,30,4460.93,Champions
CUST103129,26,Female,Delhi,Store,200,8,1404.73,At Risk
CUST103130,18,Female,Hyderabad,Online,247,3,196.94,Lost
CUST103131,32,Male,Pune,Store,76,10,4009.03,Potential Loyalists
CUST103132,36,Male,Chennai,Store,234,2,1267.88,Lost
CUST103133,40,Female,Chennai,Online,24,23,4408.99,Champions
CUST103134,32,Female,Bengaluru,Mobile App,27,19,4464.73,Champions
CUST103135,43,Female,Chennai,Online,135,7,2640.02,At Risk
CUST103136,18,Male,Mumbai,Online,183,5,2457.92,At Risk
CUST103137,20,Female,Pune,Store,288,2,765.61,Lost
CUST103138,28,Female,Delhi,Mobile App,27,30,9142.07,Champions
CUST103139,29,Female,Mumbai,Online,129,8,3477.13,At Risk
CUST103140,37,Female,Kolkata,Store,54,12,2751.24,Loyal
CUST103141,38,Male,Mumbai,Store,23,18,4326.3,Loyal
CUST103142,20,Male,Pune,Online,10,16,5776.85,Loyal
CUST103143,35,Male,Mumbai,Store,273,6,333.29,Lost
CUST103144,49,Female,Chennai,Online,30,26,3090.57,Champions
CUST103145,39,Male,Bengaluru,Online,229,2,944.04,Lost
CUST103146,33,Female,Chennai,Online,117,7,3512.51,At Risk
CUST103147,39,Male,Kolkata,Online,101,7,1056.89,At Risk
CUST103148,31,Male,Delhi,Store,154,9,2637.43,At Risk
CUST103149,31,Female,Mumbai,Online,193,3,1959.17,Lost
CUST103150,38,Male,Mumbai,Mobile App,53,9,2101.86,Loyal
CUST103151,22,Male,Pune,Online,20,21,3726.43,Champions
CUST103152,34,Male,Bengaluru,Mobile App,91,8,4657.34,Potential Loyalists
CUST103153,25,Male,Kolkata,Mobile App,55,11,2864.44,Loyal
CUST103154,26,Male,Chennai,Online,27,27,10480.09,Champions
CUST103155,37,Male,Kolkata,Online,20,10,1138.43,Loyal
CUST103156,20,Male,Delhi,Store,34,11,4941.43,Loyal
CUST103157,46,Female,Kolkata,Store,9,24,4823.47,Champions
CUST103158,40,Male,Hyderabad,Online,5,25,5239.62,Champions
CUST103159,59,Female,Chennai,Mobile App,272,4,634.91,Lost
CUST103160,25,Female,Noida,Mobile App,38,17,3069.87,Loyal
CUST103161,25,Male,Hyderabad,Online,242,6,554.05,Lost
CUST103162,36,Female,Mumbai,Mobile App,204,2,748.95,Lost
CUST103163,24,Female,Chennai,Online,16,25,6062.91,Champions
CUST103164,29,Female,Kolkata,Mobile App,235,9,2723.12,At Risk
CUST103165,18,Female,Bengaluru,Store,97,12,953.2,Potential Loyalists
CUST103166,34,Female,Mumbai,Online,162,6,6422.87,At Risk
CUST103167,39,Male,Chennai,Online,11,14,9526.54,Champions
CUST103168,29,Male,Kolkata,Mobile App,74,11,1537.27,Loyal
CUST103169,42,Male,Noida,Mobile App,24,27,9444.77,Champions
CUST103170,62,Female,Pune,Online,66,6,1248.47,Potential Loyalists
CUST103171,44,Female,Chennai,Online,267,1,675.64,Lost
CUST103172,21,Male,Noida,Online,206,7,2073.2,At Risk
CUST103173,21,Female,Pune,Online,112,5,1620.71,At Risk
CUST103174,44,Male,Chennai,Online,234,3,913.76,Lost
CUST103175,48,Male,Noida,Store,217,5,1045.87,At Risk
CUST103176,18,Female,Pune,Store,2,31,2823.45,Champions
CUST103177,22,Female,Chennai,Store,217,4,999.94,Lost
CUST103178,23,Male,Noida,Online,15,8,1719.79,Loyal
CUST103179,41,Male,Noida,Online,22,17,5099.85,Champions
CUST103180,27,Male,Mumbai,Store,113,6,1319.13,Potential Loyalists
CUST103181,41,Other,Pune,Online,220,3,2404.31,Lost
CUST103182,39,Female,Hyderabad,Mobile App,61,10,632.52,Loyal
CUST103183,27,Male,Hyderabad,Online,24,8,1297.89,Potential Loyalists
CUST103184,40,Male,Chennai,Mobile App,11,14,982.01,Loyal
CUST103185,32,Female,Mumbai,Mobile App,4,24,9205.63,Champions
CUST103186,36,Male,Bengaluru,Online,20,22,7539.61,Champions
CUST103187,25,Male,Pune,Online,117,5,1639.81,At Risk
CUST103188,26,Female,Noida,Store,239,5,264.85,Lost
